Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
1018.8,"{0: 0.0, 1: 10.0, 2: 18.2, 3: 45.5, 4: 0.0, 5: 10.0, 6: 10.0, 7: 0.0, 8: 10.0, 9: 10.0, 10: 9.1, 11: 0.0, 12: 9.1, 13: 0.0, 14: 10.0, 15: 9.1, 16: 10.0, 17: 0.0, 18: 10.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 10.0, 23: 0.0, 24: 0.0, 25: 10.0, 26: 0.0, 27: 20.0, 28: 10.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 9.1, 33: 10.0, 34: 60.0, 35: 0.0, 36: 9.1, 37: 0.0, 38: 10.0, 39: 18.2, 40: 10.0, 41: 9.1, 42: 10.0, 43: 9.1, 44: 9.1, 45: 0.0, 46: 10.0, 47: 0.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 10.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 100.0, 63: 0.0}","{0: 36.3125, 1: 36.3125, 2: 36.3125, 3: 36.3125, 4: 36.3125, 5: 36.3125, 6: 36.3125, 7: 36.3125, 8: 36.3125, 9: 36.3125, 10: 36.3125, 11: 36.3125, 12: 36.3125, 13: 36.3125, 14: 36.3125, 15: 36.3125, 16: 36.3125, 17: 36.3125, 18: 36.3125, 19: 36.3125, 20: 36.3125, 21: 36.3125, 22: 36.3125, 23: 36.3125, 24: 36.3125, 25: 36.3125, 26: 36.3125, 27: 36.3125, 28: 36.3125, 29: 36.3125, 30: 36.3125, 31: 36.3125, 32: 36.3125, 33: 36.3125, 34: 36.3125, 35: 36.3125, 36: 36.3125, 37: 36.3125, 38: 36.3125, 39: 36.3125, 40: 36.3125, 41: 36.3125, 42: 36.3125, 43: 36.3125, 44: 36.3125, 45: 36.3125, 46: 36.3125, 47: 36.3125, 48: 36.3125, 49: 36.3125, 50: 36.3125, 51: 36.3125, 52: 36.3125, 53: 36.3125, 54: 36.3125, 55: 36.3125, 56: 36.3125, 57: 36.3125, 58: 36.3125, 59: 36.3125, 60: 36.3125, 61: 36.3125, 62: 36.3125, 63: 36.3125}",2025-03-12 20:39:05.372236
1078.8,"{0: 0.0, 1: 30.0, 2: 27.3, 3: 90.0, 4: 0.0, 5: 22.2, 6: 27.3, 7: 0.0, 8: 30.0, 9: 27.3, 10: 27.3, 11: 0.0, 12: 27.3, 13: 0.0, 14: 27.3, 15: 27.3, 16: 27.3, 17: 0.0, 18: 20.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 30.0, 23: 0.0, 24: 0.0, 25: 27.3, 26: 0.0, 27: 20.0, 28: 20.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 27.3, 33: 20.0, 34: 18.2, 35: 0.0, 36: 27.3, 37: 27.3, 38: 27.3, 39: 30.0, 40: 27.3, 41: 27.3, 42: 30.0, 43: 27.3, 44: 27.3, 45: 27.3, 46: 30.0, 47: 30.0, 48: 0.0, 49: 0.0, 50: 60.0, 51: 0.0, 52: 30.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 11.1, 63: 0.0}","{0: 36.25, 1: 36.25, 2: 36.25, 3: 36.25, 4: 36.25, 5: 36.25, 6: 36.25, 7: 36.25, 8: 36.25, 9: 36.25, 10: 36.25, 11: 36.25, 12: 36.25, 13: 36.25, 14: 36.25, 15: 36.25, 16: 36.25, 17: 36.25, 18: 36.25, 19: 36.25, 20: 36.25, 21: 36.25, 22: 36.25, 23: 36.25, 24: 36.25, 25: 36.25, 26: 36.25, 27: 36.25, 28: 36.25, 29: 36.25, 30: 36.25, 31: 36.25, 32: 36.25, 33: 36.25, 34: 36.25, 35: 36.25, 36: 36.25, 37: 36.25, 38: 36.25, 39: 36.25, 40: 36.25, 41: 36.25, 42: 36.25, 43: 36.25, 44: 36.25, 45: 36.25, 46: 36.25, 47: 36.25, 48: 36.25, 49: 36.25, 50: 36.25, 51: 36.25, 52: 36.25, 53: 36.25, 54: 36.25, 55: 36.25, 56: 36.25, 57: 36.25, 58: 36.25, 59: 36.25, 60: 36.25, 61: 36.25, 62: 36.25, 63: 36.25}",2025-03-12 20:39:07.709397
1668.1,"{0: 0.0, 1: 40.0, 2: 50.0, 3: 83.3, 4: 0.0, 5: 50.0, 6: 40.0, 7: 0.0, 8: 50.0, 9: 40.0, 10: 40.0, 11: 0.0, 12: 50.0, 13: 0.0, 14: 40.0, 15: 40.0, 16: 40.0, 17: 0.0, 18: 40.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 10.0, 23: 40.0, 24: 0.0, 25: 44.4, 26: 0.0, 27: 40.0, 28: 44.4, 29: 0.0, 30: 0.0, 31: 0.0, 32: 40.0, 33: 40.0, 34: 0.0, 35: 0.0, 36: 45.5, 37: 40.0, 38: 40.0, 39: 40.0, 40: 44.4, 41: 44.4, 42: 40.0, 43: 50.0, 44: 44.4, 45: 50.0, 46: 40.0, 47: 40.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 40.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 100.0}","{0: 36.5, 1: 36.5, 2: 36.5, 3: 36.5, 4: 36.5, 5: 36.5, 6: 36.5, 7: 36.5, 8: 36.5, 9: 36.5, 10: 36.5, 11: 36.5, 12: 36.5, 13: 36.5, 14: 36.5, 15: 36.5, 16: 36.5, 17: 36.5, 18: 36.5, 19: 36.5, 20: 36.5, 21: 36.5, 22: 36.5, 23: 36.5, 24: 36.5, 25: 36.5, 26: 36.5, 27: 36.5, 28: 36.5, 29: 36.5, 30: 36.5, 31: 36.5, 32: 36.5, 33: 36.5, 34: 36.5, 35: 36.5, 36: 36.5, 37: 36.5, 38: 36.5, 39: 36.5, 40: 36.5, 41: 36.5, 42: 36.5, 43: 36.5, 44: 36.5, 45: 36.5, 46: 36.5, 47: 36.5, 48: 36.5, 49: 36.5, 50: 36.5, 51: 36.5, 52: 36.5, 53: 36.5, 54: 36.5, 55: 36.5, 56: 36.5, 57: 36.5, 58: 36.5, 59: 36.5, 60: 36.5, 61: 36.5, 62: 36.5, 63: 36.5}",2025-03-12 20:39:10.036830
1108.5,"{0: 11.1, 1: 50.0, 2: 0.0, 3: 30.0, 4: 22.2, 5: 0.0, 6: 50.0, 7: 36.4, 8: 50.0, 9: 50.0, 10: 50.0, 11: 20.0, 12: 55.6, 13: 50.0, 14: 50.0, 15: 27.3, 16: 44.4, 17: 0.0, 18: 50.0, 19: 0.0, 20: 80.0, 21: 0.0, 22: 44.4, 23: 0.0, 24: 0.0, 25: 44.4, 26: 0.0, 27: 44.4, 28: 44.4, 29: 0.0, 30: 50.0, 31: 22.2, 32: 44.4, 33: 50.0, 34: 55.6, 35: 20.0, 36: 50.0, 37: 40.0, 38: 20.0, 39: 0.0, 40: 50.0, 41: 50.0, 42: 50.0, 43: 44.4, 44: 44.4, 45: 44.4, 46: 44.4, 47: 44.4, 48: 0.0, 49: 0.0, 50: 0.0, 51: 10.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 35.9375, 1: 35.9375, 2: 35.9375, 3: 35.9375, 4: 35.9375, 5: 35.9375, 6: 35.9375, 7: 35.9375, 8: 35.9375, 9: 35.9375, 10: 35.9375, 11: 35.9375, 12: 35.9375, 13: 35.9375, 14: 35.9375, 15: 35.9375, 16: 35.9375, 17: 35.9375, 18: 35.9375, 19: 35.9375, 20: 35.9375, 21: 35.9375, 22: 35.9375, 23: 35.9375, 24: 35.9375, 25: 35.9375, 26: 35.9375, 27: 35.9375, 28: 35.9375, 29: 35.9375, 30: 35.9375, 31: 35.9375, 32: 35.9375, 33: 35.9375, 34: 35.9375, 35: 35.9375, 36: 35.9375, 37: 35.9375, 38: 35.9375, 39: 35.9375, 40: 35.9375, 41: 35.9375, 42: 35.9375, 43: 35.9375, 44: 35.9375, 45: 35.9375, 46: 35.9375, 47: 35.9375, 48: 35.9375, 49: 35.9375, 50: 35.9375, 51: 35.9375, 52: 35.9375, 53: 35.9375, 54: 35.9375, 55: 35.9375, 56: 35.9375, 57: 35.9375, 58: 35.9375, 59: 35.9375, 60: 35.9375, 61: 35.9375, 62: 35.9375, 63: 35.9375}",2025-03-12 20:39:12.363399
1498.2,"{0: 30.0, 1: 77.8, 2: 0.0, 3: 0.0, 4: 30.0, 5: 0.0, 6: 30.0, 7: 22.2, 8: 0.0, 9: 22.2, 10: 0.0, 11: 22.2, 12: 30.0, 13: 27.3, 14: 27.3, 15: 0.0, 16: 30.0, 17: 9.1, 18: 30.0, 19: 0.0, 20: 30.0, 21: 0.0, 22: 30.0, 23: 30.0, 24: 0.0, 25: 30.0, 26: 30.0, 27: 0.0, 28: 30.0, 29: 0.0, 30: 0.0, 31: 100.0, 32: 30.0, 33: 22.2, 34: 27.3, 35: 30.0, 36: 22.2, 37: 27.3, 38: 30.0, 39: 0.0, 40: 27.3, 41: 30.0, 42: 30.0, 43: 20.0, 44: 30.0, 45: 30.0, 46: 20.0, 47: 30.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 36.3125, 1: 36.3125, 2: 36.3125, 3: 36.3125, 4: 36.3125, 5: 36.3125, 6: 36.3125, 7: 36.3125, 8: 36.3125, 9: 36.3125, 10: 36.3125, 11: 36.3125, 12: 36.3125, 13: 36.3125, 14: 36.3125, 15: 36.3125, 16: 36.3125, 17: 36.3125, 18: 36.3125, 19: 36.3125, 20: 36.3125, 21: 36.3125, 22: 36.3125, 23: 36.3125, 24: 36.3125, 25: 36.3125, 26: 36.3125, 27: 36.3125, 28: 36.3125, 29: 36.3125, 30: 36.3125, 31: 36.3125, 32: 36.3125, 33: 36.3125, 34: 36.3125, 35: 36.3125, 36: 36.3125, 37: 36.3125, 38: 36.3125, 39: 36.3125, 40: 36.3125, 41: 36.3125, 42: 36.3125, 43: 36.3125, 44: 36.3125, 45: 36.3125, 46: 36.3125, 47: 36.3125, 48: 36.3125, 49: 36.3125, 50: 36.3125, 51: 36.3125, 52: 36.3125, 53: 36.3125, 54: 36.3125, 55: 36.3125, 56: 36.3125, 57: 36.3125, 58: 36.3125, 59: 36.3125, 60: 36.3125, 61: 36.3125, 62: 36.3125, 63: 36.3125}",2025-03-12 20:39:14.835722
1728.0,"{0: 45.5, 1: 54.5, 2: 0.0, 3: 45.5, 4: 0.0, 5: 50.0, 6: 50.0, 7: 50.0, 8: 0.0, 9: 50.0, 10: 54.5, 11: 0.0, 12: 0.0, 13: 54.5, 14: 45.5, 15: 36.4, 16: 45.5, 17: 0.0, 18: 50.0, 19: 0.0, 20: 50.0, 21: 0.0, 22: 54.5, 23: 54.5, 24: 0.0, 25: 40.0, 26: 54.5, 27: 0.0, 28: 50.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 45.5, 33: 9.1, 34: 0.0, 35: 20.0, 36: 54.5, 37: 45.5, 38: 50.0, 39: 45.5, 40: 50.0, 41: 50.0, 42: 54.5, 43: 54.5, 44: 36.4, 45: 54.5, 46: 45.5, 47: 80.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 100.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 36.5, 1: 36.5, 2: 36.5, 3: 36.5, 4: 36.5, 5: 36.5, 6: 36.5, 7: 36.5, 8: 36.5, 9: 36.5, 10: 36.5, 11: 36.5, 12: 36.5, 13: 36.5, 14: 36.5, 15: 36.5, 16: 36.5, 17: 36.5, 18: 36.5, 19: 36.5, 20: 36.5, 21: 36.5, 22: 36.5, 23: 36.5, 24: 36.5, 25: 36.5, 26: 36.5, 27: 36.5, 28: 36.5, 29: 36.5, 30: 36.5, 31: 36.5, 32: 36.5, 33: 36.5, 34: 36.5, 35: 36.5, 36: 36.5, 37: 36.5, 38: 36.5, 39: 36.5, 40: 36.5, 41: 36.5, 42: 36.5, 43: 36.5, 44: 36.5, 45: 36.5, 46: 36.5, 47: 36.5, 48: 36.5, 49: 36.5, 50: 36.5, 51: 36.5, 52: 36.5, 53: 36.5, 54: 36.5, 55: 36.5, 56: 36.5, 57: 36.5, 58: 36.5, 59: 36.5, 60: 36.5, 61: 36.5, 62: 36.5, 63: 36.5}",2025-03-12 20:39:17.173771
1068.8,"{0: 54.5, 1: 50.0, 2: 80.0, 3: 50.0, 4: 0.0, 5: 50.0, 6: 0.0, 7: 50.0, 8: 0.0, 9: 54.5, 10: 60.0, 11: 0.0, 12: 0.0, 13: 50.0, 14: 0.0, 15: 0.0, 16: 54.5, 17: 0.0, 18: 100.0, 19: 10.0, 20: 55.6, 21: 0.0, 22: 50.0, 23: 10.0, 24: 60.0, 25: 45.5, 26: 55.6, 27: 0.0, 28: 50.0, 29: 50.0, 30: 50.0, 31: 0.0, 32: 55.6, 33: 0.0, 34: 33.3, 35: 27.3, 36: 54.5, 37: 54.5, 38: 54.5, 39: 50.0, 40: 50.0, 41: 50.0, 42: 55.6, 43: 55.6, 44: 60.0, 45: 50.0, 46: 50.0, 47: 50.0, 48: 0.0, 49: 0.0, 50: 10.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 36.25, 1: 36.25, 2: 36.25, 3: 36.25, 4: 36.25, 5: 36.25, 6: 36.25, 7: 36.25, 8: 36.25, 9: 36.25, 10: 36.25, 11: 36.25, 12: 36.25, 13: 36.25, 14: 36.25, 15: 36.25, 16: 36.25, 17: 36.25, 18: 36.25, 19: 36.25, 20: 36.25, 21: 36.25, 22: 36.25, 23: 36.25, 24: 36.25, 25: 36.25, 26: 36.25, 27: 36.25, 28: 36.25, 29: 36.25, 30: 36.25, 31: 36.25, 32: 36.25, 33: 36.25, 34: 36.25, 35: 36.25, 36: 36.25, 37: 36.25, 38: 36.25, 39: 36.25, 40: 36.25, 41: 36.25, 42: 36.25, 43: 36.25, 44: 36.25, 45: 36.25, 46: 36.25, 47: 36.25, 48: 36.25, 49: 36.25, 50: 36.25, 51: 36.25, 52: 36.25, 53: 36.25, 54: 36.25, 55: 36.25, 56: 36.25, 57: 36.25, 58: 36.25, 59: 36.25, 60: 36.25, 61: 36.25, 62: 36.25, 63: 36.25}",2025-03-12 20:39:19.507925
1178.7,"{0: 54.5, 1: 60.0, 2: 0.0, 3: 54.5, 4: 0.0, 5: 60.0, 6: 0.0, 7: 60.0, 8: 0.0, 9: 60.0, 10: 60.0, 11: 0.0, 12: 44.4, 13: 50.0, 14: 60.0, 15: 0.0, 16: 54.5, 17: 11.1, 18: 54.5, 19: 11.1, 20: 60.0, 21: 0.0, 22: 60.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 54.5, 27: 0.0, 28: 70.0, 29: 54.5, 30: 40.0, 31: 100.0, 32: 60.0, 33: 0.0, 34: 60.0, 35: 20.0, 36: 45.5, 37: 60.0, 38: 60.0, 39: 60.0, 40: 60.0, 41: 54.5, 42: 60.0, 43: 54.5, 44: 80.0, 45: 0.0, 46: 60.0, 47: 54.5, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 40.0, 63: 0.0}","{0: 36.25, 1: 36.25, 2: 36.25, 3: 36.25, 4: 36.25, 5: 36.25, 6: 36.25, 7: 36.25, 8: 36.25, 9: 36.25, 10: 36.25, 11: 36.25, 12: 36.25, 13: 36.25, 14: 36.25, 15: 36.25, 16: 36.25, 17: 36.25, 18: 36.25, 19: 36.25, 20: 36.25, 21: 36.25, 22: 36.25, 23: 36.25, 24: 36.25, 25: 36.25, 26: 36.25, 27: 36.25, 28: 36.25, 29: 36.25, 30: 36.25, 31: 36.25, 32: 36.25, 33: 36.25, 34: 36.25, 35: 36.25, 36: 36.25, 37: 36.25, 38: 36.25, 39: 36.25, 40: 36.25, 41: 36.25, 42: 36.25, 43: 36.25, 44: 36.25, 45: 36.25, 46: 36.25, 47: 36.25, 48: 36.25, 49: 36.25, 50: 36.25, 51: 36.25, 52: 36.25, 53: 36.25, 54: 36.25, 55: 36.25, 56: 36.25, 57: 36.25, 58: 36.25, 59: 36.25, 60: 36.25, 61: 36.25, 62: 36.25, 63: 36.25}",2025-03-12 20:39:21.835605
1727.9,"{0: 36.4, 1: 36.4, 2: 20.0, 3: 36.4, 4: 0.0, 5: 40.0, 6: 0.0, 7: 36.4, 8: 0.0, 9: 30.0, 10: 36.4, 11: 0.0, 12: 30.0, 13: 30.0, 14: 36.4, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 30.0, 20: 30.0, 21: 0.0, 22: 40.0, 23: 0.0, 24: 30.0, 25: 0.0, 26: 30.0, 27: 33.3, 28: 22.2, 29: 0.0, 30: 36.4, 31: 100.0, 32: 36.4, 33: 0.0, 34: 30.0, 35: 0.0, 36: 30.0, 37: 30.0, 38: 30.0, 39: 30.0, 40: 30.0, 41: 36.4, 42: 30.0, 43: 30.0, 44: 0.0, 45: 77.8, 46: 40.0, 47: 40.0, 48: 0.0, 49: 30.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 9.1, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 36.4375, 1: 36.4375, 2: 36.4375, 3: 36.4375, 4: 36.4375, 5: 36.4375, 6: 36.4375, 7: 36.4375, 8: 36.4375, 9: 36.4375, 10: 36.4375, 11: 36.4375, 12: 36.4375, 13: 36.4375, 14: 36.4375, 15: 36.4375, 16: 36.4375, 17: 36.4375, 18: 36.4375, 19: 36.4375, 20: 36.4375, 21: 36.4375, 22: 36.4375, 23: 36.4375, 24: 36.4375, 25: 36.4375, 26: 36.4375, 27: 36.4375, 28: 36.4375, 29: 36.4375, 30: 36.4375, 31: 36.4375, 32: 36.4375, 33: 36.4375, 34: 36.4375, 35: 36.4375, 36: 36.4375, 37: 36.4375, 38: 36.4375, 39: 36.4375, 40: 36.4375, 41: 36.4375, 42: 36.4375, 43: 36.4375, 44: 36.4375, 45: 36.4375, 46: 36.4375, 47: 36.4375, 48: 36.4375, 49: 36.4375, 50: 36.4375, 51: 36.4375, 52: 36.4375, 53: 36.4375, 54: 36.4375, 55: 36.4375, 56: 36.4375, 57: 36.4375, 58: 36.4375, 59: 36.4375, 60: 36.4375, 61: 36.4375, 62: 36.4375, 63: 36.4375}",2025-03-12 20:39:24.169482
1357.9,"{0: 60.0, 1: 60.0, 2: 20.0, 3: 60.0, 4: 0.0, 5: 60.0, 6: 55.6, 7: 0.0, 8: 0.0, 9: 54.5, 10: 55.6, 11: 0.0, 12: 55.6, 13: 50.0, 14: 0.0, 15: 54.5, 16: 81.8, 17: 0.0, 18: 0.0, 19: 55.6, 20: 60.0, 21: 0.0, 22: 60.0, 23: 0.0, 24: 50.0, 25: 60.0, 26: 50.0, 27: 100.0, 28: 60.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 60.0, 33: 0.0, 34: 50.0, 35: 0.0, 36: 50.0, 37: 55.6, 38: 55.6, 39: 54.5, 40: 60.0, 41: 54.5, 42: 60.0, 43: 60.0, 44: 55.6, 45: 0.0, 46: 55.6, 47: 0.0, 48: 0.0, 49: 55.6, 50: 50.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 36.0, 1: 36.0, 2: 36.0, 3: 36.0, 4: 36.0, 5: 36.0, 6: 36.0, 7: 36.0, 8: 36.0, 9: 36.0, 10: 36.0, 11: 36.0, 12: 36.0, 13: 36.0, 14: 36.0, 15: 36.0, 16: 36.0, 17: 36.0, 18: 36.0, 19: 36.0, 20: 36.0, 21: 36.0, 22: 36.0, 23: 36.0, 24: 36.0, 25: 36.0, 26: 36.0, 27: 36.0, 28: 36.0, 29: 36.0, 30: 36.0, 31: 36.0, 32: 36.0, 33: 36.0, 34: 36.0, 35: 36.0, 36: 36.0, 37: 36.0, 38: 36.0, 39: 36.0, 40: 36.0, 41: 36.0, 42: 36.0, 43: 36.0, 44: 36.0, 45: 36.0, 46: 36.0, 47: 36.0, 48: 36.0, 49: 36.0, 50: 36.0, 51: 36.0, 52: 36.0, 53: 36.0, 54: 36.0, 55: 36.0, 56: 36.0, 57: 36.0, 58: 36.0, 59: 36.0, 60: 36.0, 61: 36.0, 62: 36.0, 63: 36.0}",2025-03-12 20:39:26.502973
1817.9,"{0: 40.0, 1: 40.0, 2: 18.2, 3: 40.0, 4: 0.0, 5: 40.0, 6: 40.0, 7: 0.0, 8: 0.0, 9: 40.0, 10: 40.0, 11: 0.0, 12: 40.0, 13: 40.0, 14: 0.0, 15: 40.0, 16: 45.5, 17: 90.0, 18: 0.0, 19: 0.0, 20: 40.0, 21: 0.0, 22: 40.0, 23: 0.0, 24: 36.4, 25: 40.0, 26: 40.0, 27: 0.0, 28: 30.0, 29: 0.0, 30: 40.0, 31: 0.0, 32: 40.0, 33: 0.0, 34: 40.0, 35: 0.0, 36: 40.0, 37: 40.0, 38: 40.0, 39: 40.0, 40: 40.0, 41: 40.0, 42: 40.0, 43: 40.0, 44: 40.0, 45: 0.0, 46: 40.0, 47: 0.0, 48: 0.0, 49: 0.0, 50: 40.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 100.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 35.5625, 1: 35.5625, 2: 35.5625, 3: 35.5625, 4: 35.5625, 5: 35.5625, 6: 35.5625, 7: 35.5625, 8: 35.5625, 9: 35.5625, 10: 35.5625, 11: 35.5625, 12: 35.5625, 13: 35.5625, 14: 35.5625, 15: 35.5625, 16: 35.5625, 17: 35.5625, 18: 35.5625, 19: 35.5625, 20: 35.5625, 21: 35.5625, 22: 35.5625, 23: 35.5625, 24: 35.5625, 25: 35.5625, 26: 35.5625, 27: 35.5625, 28: 35.5625, 29: 35.5625, 30: 35.5625, 31: 35.5625, 32: 35.5625, 33: 35.5625, 34: 35.5625, 35: 35.5625, 36: 35.5625, 37: 35.5625, 38: 35.5625, 39: 35.5625, 40: 35.5625, 41: 35.5625, 42: 35.5625, 43: 35.5625, 44: 35.5625, 45: 35.5625, 46: 35.5625, 47: 35.5625, 48: 35.5625, 49: 35.5625, 50: 35.5625, 51: 35.5625, 52: 35.5625, 53: 35.5625, 54: 35.5625, 55: 35.5625, 56: 35.5625, 57: 35.5625, 58: 35.5625, 59: 35.5625, 60: 35.5625, 61: 35.5625, 62: 35.5625, 63: 35.5625}",2025-03-12 20:39:28.901849
798.9,"{0: 9.1, 1: 44.4, 2: 44.4, 3: 9.1, 4: 0.0, 5: 0.0, 6: 40.0, 7: 0.0, 8: 11.1, 9: 40.0, 10: 50.0, 11: 0.0, 12: 44.4, 13: 44.4, 14: 0.0, 15: 50.0, 16: 44.4, 17: 0.0, 18: 0.0, 19: 0.0, 20: 44.4, 21: 50.0, 22: 50.0, 23: 45.5, 24: 50.0, 25: 40.0, 26: 44.4, 27: 45.5, 28: 0.0, 29: 0.0, 30: 36.4, 31: 100.0, 32: 0.0, 33: 0.0, 34: 44.4, 35: 44.4, 36: 40.0, 37: 40.0, 38: 45.5, 39: 40.0, 40: 40.0, 41: 45.5, 42: 44.4, 43: 40.0, 44: 44.4, 45: 0.0, 46: 40.0, 47: 0.0, 48: 0.0, 49: 81.8, 50: 44.4, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 35.9375, 1: 35.9375, 2: 35.9375, 3: 35.9375, 4: 35.9375, 5: 35.9375, 6: 35.9375, 7: 35.9375, 8: 35.9375, 9: 35.9375, 10: 35.9375, 11: 35.9375, 12: 35.9375, 13: 35.9375, 14: 35.9375, 15: 35.9375, 16: 35.9375, 17: 35.9375, 18: 35.9375, 19: 35.9375, 20: 35.9375, 21: 35.9375, 22: 35.9375, 23: 35.9375, 24: 35.9375, 25: 35.9375, 26: 35.9375, 27: 35.9375, 28: 35.9375, 29: 35.9375, 30: 35.9375, 31: 35.9375, 32: 35.9375, 33: 35.9375, 34: 35.9375, 35: 35.9375, 36: 35.9375, 37: 35.9375, 38: 35.9375, 39: 35.9375, 40: 35.9375, 41: 35.9375, 42: 35.9375, 43: 35.9375, 44: 35.9375, 45: 35.9375, 46: 35.9375, 47: 35.9375, 48: 35.9375, 49: 35.9375, 50: 35.9375, 51: 35.9375, 52: 35.9375, 53: 35.9375, 54: 35.9375, 55: 35.9375, 56: 35.9375, 57: 35.9375, 58: 35.9375, 59: 35.9375, 60: 35.9375, 61: 35.9375, 62: 35.9375, 63: 35.9375}",2025-03-12 20:39:31.236205
