Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
769.2,"{0: 0.0, 1: 0.0, 2: 11.1, 3: 0.0, 4: 0.0, 5: 20.0, 6: 30.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 9.1, 16: 11.1, 17: 10.0, 18: 11.1, 19: 0.0, 20: 11.1, 21: 60.0, 22: 0.0, 23: 0.0, 24: 11.1, 25: 10.0, 26: 0.0, 27: 10.0, 28: 0.0, 29: 10.0, 30: 0.0, 31: 10.0, 32: 9.1, 33: 0.0, 34: 100.0, 35: 10.0, 36: 0.0, 37: 0.0, 38: 10.0, 39: 10.0, 40: 9.1, 41: 10.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 10.0, 49: 10.0, 50: 10.0, 51: 20.0, 52: 20.0, 53: 18.2, 54: 0.0, 55: 10.0, 56: 11.1, 57: 11.1, 58: 10.0, 59: 11.1, 60: 9.1, 61: 10.0, 62: 90.0, 63: 0.0}","{0: 32.75, 1: 32.75, 2: 32.75, 3: 32.75, 4: 32.75, 5: 32.75, 6: 32.75, 7: 32.75, 8: 32.75, 9: 32.75, 10: 32.75, 11: 32.75, 12: 32.75, 13: 32.75, 14: 32.75, 15: 32.75, 16: 32.75, 17: 32.75, 18: 32.75, 19: 32.75, 20: 32.75, 21: 32.75, 22: 32.75, 23: 32.75, 24: 32.75, 25: 32.75, 26: 32.75, 27: 32.75, 28: 32.75, 29: 32.75, 30: 32.75, 31: 32.75, 32: 32.75, 33: 32.75, 34: 32.75, 35: 32.75, 36: 32.75, 37: 32.75, 38: 32.75, 39: 32.75, 40: 32.75, 41: 32.75, 42: 32.75, 43: 32.75, 44: 32.75, 45: 32.75, 46: 32.75, 47: 32.75, 48: 32.75, 49: 32.75, 50: 32.75, 51: 32.75, 52: 32.75, 53: 32.75, 54: 32.75, 55: 32.75, 56: 32.75, 57: 32.75, 58: 32.75, 59: 32.75, 60: 32.75, 61: 32.75, 62: 32.75, 63: 32.75}",2025-03-12 20:23:27.712955
509.2,"{0: 0.0, 1: 30.0, 2: 36.4, 3: 60.0, 4: 33.3, 5: 27.3, 6: 30.0, 7: 40.0, 8: 36.4, 9: 27.3, 10: 30.0, 11: 50.0, 12: 30.0, 13: 20.0, 14: 30.0, 15: 30.0, 16: 22.2, 17: 20.0, 18: 25.0, 19: 25.0, 20: 36.4, 21: 30.0, 22: 18.2, 23: 30.0, 24: 30.0, 25: 30.0, 26: 30.0, 27: 30.0, 28: 30.0, 29: 30.0, 30: 40.0, 31: 40.0, 32: 33.3, 33: 40.0, 34: 80.0, 35: 30.0, 36: 30.0, 37: 33.3, 38: 30.0, 39: 30.0, 40: 30.0, 41: 22.2, 42: 30.0, 43: 33.3, 44: 30.0, 45: 30.0, 46: 30.0, 47: 30.0, 48: 30.0, 49: 20.0, 50: 22.2, 51: 30.0, 52: 27.3, 53: 30.0, 54: 90.9, 55: 100.0, 56: 30.0, 57: 20.0, 58: 27.3, 59: 27.3, 60: 30.0, 61: 30.0, 62: 30.0, 63: 30.0}","{0: 32.4375, 1: 32.4375, 2: 32.4375, 3: 32.4375, 4: 32.4375, 5: 32.4375, 6: 32.4375, 7: 32.4375, 8: 32.4375, 9: 32.4375, 10: 32.4375, 11: 32.4375, 12: 32.4375, 13: 32.4375, 14: 32.4375, 15: 32.4375, 16: 32.4375, 17: 32.4375, 18: 32.4375, 19: 32.4375, 20: 32.4375, 21: 32.4375, 22: 32.4375, 23: 32.4375, 24: 32.4375, 25: 32.4375, 26: 32.4375, 27: 32.4375, 28: 32.4375, 29: 32.4375, 30: 32.4375, 31: 32.4375, 32: 32.4375, 33: 32.4375, 34: 32.4375, 35: 32.4375, 36: 32.4375, 37: 32.4375, 38: 32.4375, 39: 32.4375, 40: 32.4375, 41: 32.4375, 42: 32.4375, 43: 32.4375, 44: 32.4375, 45: 32.4375, 46: 32.4375, 47: 32.4375, 48: 32.4375, 49: 32.4375, 50: 32.4375, 51: 32.4375, 52: 32.4375, 53: 32.4375, 54: 32.4375, 55: 32.4375, 56: 32.4375, 57: 32.4375, 58: 32.4375, 59: 32.4375, 60: 32.4375, 61: 32.4375, 62: 32.4375, 63: 32.4375}",2025-03-12 20:23:30.041388
1028.3,"{0: 45.5, 1: 45.5, 2: 72.7, 3: 36.4, 4: 36.4, 5: 36.4, 6: 40.0, 7: 45.5, 8: 45.5, 9: 36.4, 10: 40.0, 11: 50.0, 12: 44.4, 13: 40.0, 14: 30.0, 15: 40.0, 16: 33.3, 17: 36.4, 18: 54.5, 19: 33.3, 20: 30.0, 21: 30.0, 22: 36.4, 23: 30.0, 24: 22.2, 25: 40.0, 26: 90.9, 27: 33.3, 28: 30.0, 29: 30.0, 30: 44.4, 31: 30.0, 32: 40.0, 33: 45.5, 34: 30.0, 35: 63.6, 36: 30.0, 37: 45.5, 38: 30.0, 39: 40.0, 40: 44.4, 41: 30.0, 42: 36.4, 43: 45.5, 44: 40.0, 45: 30.0, 46: 40.0, 47: 40.0, 48: 11.1, 49: 40.0, 50: 50.0, 51: 36.4, 52: 40.0, 53: 90.0, 54: 45.5, 55: 30.0, 56: 30.0, 57: 30.0, 58: 40.0, 59: 50.0, 60: 22.2, 61: 30.0, 62: 22.2, 63: 30.0}","{0: 32.3125, 1: 32.3125, 2: 32.3125, 3: 32.3125, 4: 32.3125, 5: 32.3125, 6: 32.3125, 7: 32.3125, 8: 32.3125, 9: 32.3125, 10: 32.3125, 11: 32.3125, 12: 32.3125, 13: 32.3125, 14: 32.3125, 15: 32.3125, 16: 32.3125, 17: 32.3125, 18: 32.3125, 19: 32.3125, 20: 32.3125, 21: 32.3125, 22: 32.3125, 23: 32.3125, 24: 32.3125, 25: 32.3125, 26: 32.3125, 27: 32.3125, 28: 32.3125, 29: 32.3125, 30: 32.3125, 31: 32.3125, 32: 32.3125, 33: 32.3125, 34: 32.3125, 35: 32.3125, 36: 32.3125, 37: 32.3125, 38: 32.3125, 39: 32.3125, 40: 32.3125, 41: 32.3125, 42: 32.3125, 43: 32.3125, 44: 32.3125, 45: 32.3125, 46: 32.3125, 47: 32.3125, 48: 32.3125, 49: 32.3125, 50: 32.3125, 51: 32.3125, 52: 32.3125, 53: 32.3125, 54: 32.3125, 55: 32.3125, 56: 32.3125, 57: 32.3125, 58: 32.3125, 59: 32.3125, 60: 32.3125, 61: 32.3125, 62: 32.3125, 63: 32.3125}",2025-03-12 20:23:32.354217
319.6,"{0: 0.0, 1: 0.0, 2: 40.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 36.4, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 100.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 9.1, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 10.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 9.1, 37: 0.0, 38: 0.0, 39: 0.0, 40: 100.0, 41: 10.0, 42: 9.1, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 10.0, 48: 0.0, 49: 9.1, 50: 0.0, 51: 10.0, 52: 0.0, 53: 100.0, 54: 9.1, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 10.0, 62: 0.0, 63: 0.0}","{0: 32.3125, 1: 32.3125, 2: 32.3125, 3: 32.3125, 4: 32.3125, 5: 32.3125, 6: 32.3125, 7: 32.3125, 8: 32.3125, 9: 32.3125, 10: 32.3125, 11: 32.3125, 12: 32.3125, 13: 32.3125, 14: 32.3125, 15: 32.3125, 16: 32.3125, 17: 32.3125, 18: 32.3125, 19: 32.3125, 20: 32.3125, 21: 32.3125, 22: 32.3125, 23: 32.3125, 24: 32.3125, 25: 32.3125, 26: 32.3125, 27: 32.3125, 28: 32.3125, 29: 32.3125, 30: 32.3125, 31: 32.3125, 32: 32.3125, 33: 32.3125, 34: 32.3125, 35: 32.3125, 36: 32.3125, 37: 32.3125, 38: 32.3125, 39: 32.3125, 40: 32.3125, 41: 32.3125, 42: 32.3125, 43: 32.3125, 44: 32.3125, 45: 32.3125, 46: 32.3125, 47: 32.3125, 48: 32.3125, 49: 32.3125, 50: 32.3125, 51: 32.3125, 52: 32.3125, 53: 32.3125, 54: 32.3125, 55: 32.3125, 56: 32.3125, 57: 32.3125, 58: 32.3125, 59: 32.3125, 60: 32.3125, 61: 32.3125, 62: 32.3125, 63: 32.3125}",2025-03-12 20:23:34.670003
848.8,"{0: 22.2, 1: 20.0, 2: 20.0, 3: 22.2, 4: 20.0, 5: 22.2, 6: 22.2, 7: 20.0, 8: 20.0, 9: 22.2, 10: 22.2, 11: 20.0, 12: 27.3, 13: 40.0, 14: 33.3, 15: 22.2, 16: 22.2, 17: 50.0, 18: 44.4, 19: 90.0, 20: 50.0, 21: 54.5, 22: 44.4, 23: 50.0, 24: 45.5, 25: 54.5, 26: 44.4, 27: 30.0, 28: 50.0, 29: 55.6, 30: 70.0, 31: 50.0, 32: 30.0, 33: 22.2, 34: 27.3, 35: 22.2, 36: 20.0, 37: 37.5, 38: 33.3, 39: 22.2, 40: 33.3, 41: 20.0, 42: 0.0, 43: 20.0, 44: 20.0, 45: 27.3, 46: 27.3, 47: 90.9, 48: 40.0, 49: 40.0, 50: 70.0, 51: 40.0, 52: 50.0, 53: 27.3, 54: 50.0, 55: 50.0, 56: 44.4, 57: 50.0, 58: 50.0, 59: 33.3, 60: 50.0, 61: 44.4, 62: 50.0, 63: 50.0}","{0: 32.375, 1: 32.375, 2: 32.375, 3: 32.375, 4: 32.375, 5: 32.375, 6: 32.375, 7: 32.375, 8: 32.375, 9: 32.375, 10: 32.375, 11: 32.375, 12: 32.375, 13: 32.375, 14: 32.375, 15: 32.375, 16: 32.375, 17: 32.375, 18: 32.375, 19: 32.375, 20: 32.375, 21: 32.375, 22: 32.375, 23: 32.375, 24: 32.375, 25: 32.375, 26: 32.375, 27: 32.375, 28: 32.375, 29: 32.375, 30: 32.375, 31: 32.375, 32: 32.375, 33: 32.375, 34: 32.375, 35: 32.375, 36: 32.375, 37: 32.375, 38: 32.375, 39: 32.375, 40: 32.375, 41: 32.375, 42: 32.375, 43: 32.375, 44: 32.375, 45: 32.375, 46: 32.375, 47: 32.375, 48: 32.375, 49: 32.375, 50: 32.375, 51: 32.375, 52: 32.375, 53: 32.375, 54: 32.375, 55: 32.375, 56: 32.375, 57: 32.375, 58: 32.375, 59: 32.375, 60: 32.375, 61: 32.375, 62: 32.375, 63: 32.375}",2025-03-12 20:23:36.983677
359.5,"{0: 90.0, 1: 22.2, 2: 20.0, 3: 18.2, 4: 20.0, 5: 33.3, 6: 20.0, 7: 30.0, 8: 30.0, 9: 30.0, 10: 30.0, 11: 36.4, 12: 30.0, 13: 27.3, 14: 30.0, 15: 30.0, 16: 30.0, 17: 20.0, 18: 30.0, 19: 30.0, 20: 20.0, 21: 22.2, 22: 27.3, 23: 20.0, 24: 20.0, 25: 90.0, 26: 27.3, 27: 20.0, 28: 18.2, 29: 20.0, 30: 27.3, 31: 18.2, 32: 30.0, 33: 30.0, 34: 30.0, 35: 30.0, 36: 20.0, 37: 30.0, 38: 30.0, 39: 40.0, 40: 10.0, 41: 30.0, 42: 11.1, 43: 36.4, 44: 30.0, 45: 18.2, 46: 30.0, 47: 33.3, 48: 30.0, 49: 20.0, 50: 20.0, 51: 27.3, 52: 30.0, 53: 30.0, 54: 100.0, 55: 18.2, 56: 20.0, 57: 10.0, 58: 18.2, 59: 20.0, 60: 27.3, 61: 20.0, 62: 20.0, 63: 18.2}","{0: 32.5625, 1: 32.5625, 2: 32.5625, 3: 32.5625, 4: 32.5625, 5: 32.5625, 6: 32.5625, 7: 32.5625, 8: 32.5625, 9: 32.5625, 10: 32.5625, 11: 32.5625, 12: 32.5625, 13: 32.5625, 14: 32.5625, 15: 32.5625, 16: 32.5625, 17: 32.5625, 18: 32.5625, 19: 32.5625, 20: 32.5625, 21: 32.5625, 22: 32.5625, 23: 32.5625, 24: 32.5625, 25: 32.5625, 26: 32.5625, 27: 32.5625, 28: 32.5625, 29: 32.5625, 30: 32.5625, 31: 32.5625, 32: 32.5625, 33: 32.5625, 34: 32.5625, 35: 32.5625, 36: 32.5625, 37: 32.5625, 38: 32.5625, 39: 32.5625, 40: 32.5625, 41: 32.5625, 42: 32.5625, 43: 32.5625, 44: 32.5625, 45: 32.5625, 46: 32.5625, 47: 32.5625, 48: 32.5625, 49: 32.5625, 50: 32.5625, 51: 32.5625, 52: 32.5625, 53: 32.5625, 54: 32.5625, 55: 32.5625, 56: 32.5625, 57: 32.5625, 58: 32.5625, 59: 32.5625, 60: 32.5625, 61: 32.5625, 62: 32.5625, 63: 32.5625}",2025-03-12 20:23:39.315217
399.5,"{0: 30.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 20.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 30.0, 17: 27.3, 18: 22.2, 19: 22.2, 20: 0.0, 21: 22.2, 22: 20.0, 23: 100.0, 24: 22.2, 25: 30.0, 26: 100.0, 27: 30.0, 28: 30.0, 29: 22.2, 30: 20.0, 31: 0.0, 32: 30.0, 33: 100.0, 34: 9.1, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 20.0, 40: 0.0, 41: 0.0, 42: 20.0, 43: 0.0, 44: 0.0, 45: 20.0, 46: 9.1, 47: 0.0, 48: 27.3, 49: 30.0, 50: 0.0, 51: 22.2, 52: 30.0, 53: 30.0, 54: 20.0, 55: 20.0, 56: 30.0, 57: 22.2, 58: 22.2, 59: 30.0, 60: 30.0, 61: 0.0, 62: 30.0, 63: 0.0}","{0: 32.875, 1: 32.875, 2: 32.875, 3: 32.875, 4: 32.875, 5: 32.875, 6: 32.875, 7: 32.875, 8: 32.875, 9: 32.875, 10: 32.875, 11: 32.875, 12: 32.875, 13: 32.875, 14: 32.875, 15: 32.875, 16: 32.875, 17: 32.875, 18: 32.875, 19: 32.875, 20: 32.875, 21: 32.875, 22: 32.875, 23: 32.875, 24: 32.875, 25: 32.875, 26: 32.875, 27: 32.875, 28: 32.875, 29: 32.875, 30: 32.875, 31: 32.875, 32: 32.875, 33: 32.875, 34: 32.875, 35: 32.875, 36: 32.875, 37: 32.875, 38: 32.875, 39: 32.875, 40: 32.875, 41: 32.875, 42: 32.875, 43: 32.875, 44: 32.875, 45: 32.875, 46: 32.875, 47: 32.875, 48: 32.875, 49: 32.875, 50: 32.875, 51: 32.875, 52: 32.875, 53: 32.875, 54: 32.875, 55: 32.875, 56: 32.875, 57: 32.875, 58: 32.875, 59: 32.875, 60: 32.875, 61: 32.875, 62: 32.875, 63: 32.875}",2025-03-12 20:23:41.624043
769.1,"{0: 50.0, 1: 88.9, 2: 40.0, 3: 44.4, 4: 50.0, 5: 44.4, 6: 0.0, 7: 60.0, 8: 0.0, 9: 50.0, 10: 50.0, 11: 50.0, 12: 55.6, 13: 50.0, 14: 20.0, 15: 40.0, 16: 40.0, 17: 50.0, 18: 72.7, 19: 30.0, 20: 50.0, 21: 30.0, 22: 30.0, 23: 44.4, 24: 30.0, 25: 36.4, 26: 30.0, 27: 36.4, 28: 30.0, 29: 33.3, 30: 40.0, 31: 40.0, 32: 20.0, 33: 40.0, 34: 44.4, 35: 50.0, 36: 50.0, 37: 55.6, 38: 50.0, 39: 50.0, 40: 50.0, 41: 55.6, 42: 27.3, 43: 44.4, 44: 55.6, 45: 30.0, 46: 40.0, 47: 50.0, 48: 36.4, 49: 30.0, 50: 54.5, 51: 36.4, 52: 40.0, 53: 30.0, 54: 40.0, 55: 100.0, 56: 30.0, 57: 36.4, 58: 40.0, 59: 30.0, 60: 30.0, 61: 40.0, 62: 45.5, 63: 36.4}","{0: 32.5625, 1: 32.5625, 2: 32.5625, 3: 32.5625, 4: 32.5625, 5: 32.5625, 6: 32.5625, 7: 32.5625, 8: 32.5625, 9: 32.5625, 10: 32.5625, 11: 32.5625, 12: 32.5625, 13: 32.5625, 14: 32.5625, 15: 32.5625, 16: 32.5625, 17: 32.5625, 18: 32.5625, 19: 32.5625, 20: 32.5625, 21: 32.5625, 22: 32.5625, 23: 32.5625, 24: 32.5625, 25: 32.5625, 26: 32.5625, 27: 32.5625, 28: 32.5625, 29: 32.5625, 30: 32.5625, 31: 32.5625, 32: 32.5625, 33: 32.5625, 34: 32.5625, 35: 32.5625, 36: 32.5625, 37: 32.5625, 38: 32.5625, 39: 32.5625, 40: 32.5625, 41: 32.5625, 42: 32.5625, 43: 32.5625, 44: 32.5625, 45: 32.5625, 46: 32.5625, 47: 32.5625, 48: 32.5625, 49: 32.5625, 50: 32.5625, 51: 32.5625, 52: 32.5625, 53: 32.5625, 54: 32.5625, 55: 32.5625, 56: 32.5625, 57: 32.5625, 58: 32.5625, 59: 32.5625, 60: 32.5625, 61: 32.5625, 62: 32.5625, 63: 32.5625}",2025-03-12 20:23:43.937522
719.1,"{0: 45.5, 1: 81.8, 2: 36.4, 3: 41.7, 4: 36.4, 5: 45.5, 6: 40.0, 7: 45.5, 8: 36.4, 9: 0.0, 10: 40.0, 11: 45.5, 12: 40.0, 13: 40.0, 14: 41.7, 15: 45.5, 16: 100.0, 17: 0.0, 18: 30.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 40.0, 23: 0.0, 24: 90.9, 25: 0.0, 26: 0.0, 27: 0.0, 28: 9.1, 29: 0.0, 30: 40.0, 31: 0.0, 32: 45.5, 33: 20.0, 34: 0.0, 35: 45.5, 36: 0.0, 37: 40.0, 38: 50.0, 39: 0.0, 40: 0.0, 41: 45.5, 42: 0.0, 43: 36.4, 44: 40.0, 45: 36.4, 46: 40.0, 47: 40.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 45.5, 53: 0.0, 54: 0.0, 55: 45.5, 56: 0.0, 57: 10.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 36.4, 62: 36.4, 63: 10.0}","{0: 32.6875, 1: 32.6875, 2: 32.6875, 3: 32.6875, 4: 32.6875, 5: 32.6875, 6: 32.6875, 7: 32.6875, 8: 32.6875, 9: 32.6875, 10: 32.6875, 11: 32.6875, 12: 32.6875, 13: 32.6875, 14: 32.6875, 15: 32.6875, 16: 32.6875, 17: 32.6875, 18: 32.6875, 19: 32.6875, 20: 32.6875, 21: 32.6875, 22: 32.6875, 23: 32.6875, 24: 32.6875, 25: 32.6875, 26: 32.6875, 27: 32.6875, 28: 32.6875, 29: 32.6875, 30: 32.6875, 31: 32.6875, 32: 32.6875, 33: 32.6875, 34: 32.6875, 35: 32.6875, 36: 32.6875, 37: 32.6875, 38: 32.6875, 39: 32.6875, 40: 32.6875, 41: 32.6875, 42: 32.6875, 43: 32.6875, 44: 32.6875, 45: 32.6875, 46: 32.6875, 47: 32.6875, 48: 32.6875, 49: 32.6875, 50: 32.6875, 51: 32.6875, 52: 32.6875, 53: 32.6875, 54: 32.6875, 55: 32.6875, 56: 32.6875, 57: 32.6875, 58: 32.6875, 59: 32.6875, 60: 32.6875, 61: 32.6875, 62: 32.6875, 63: 32.6875}",2025-03-12 20:23:46.244556
1068.5,"{0: 10.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 10.0, 14: 0.0, 15: 10.0, 16: 10.0, 17: 0.0, 18: 18.2, 19: 10.0, 20: 0.0, 21: 10.0, 22: 18.2, 23: 10.0, 24: 10.0, 25: 11.1, 26: 100.0, 27: 0.0, 28: 10.0, 29: 18.2, 30: 20.0, 31: 9.1, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 9.1, 42: 10.0, 43: 10.0, 44: 100.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 10.0, 49: 0.0, 50: 10.0, 51: 0.0, 52: 10.0, 53: 10.0, 54: 18.2, 55: 0.0, 56: 11.1, 57: 10.0, 58: 9.1, 59: 10.0, 60: 18.2, 61: 10.0, 62: 0.0, 63: 90.0}","{0: 32.75, 1: 32.75, 2: 32.75, 3: 32.75, 4: 32.75, 5: 32.75, 6: 32.75, 7: 32.75, 8: 32.75, 9: 32.75, 10: 32.75, 11: 32.75, 12: 32.75, 13: 32.75, 14: 32.75, 15: 32.75, 16: 32.75, 17: 32.75, 18: 32.75, 19: 32.75, 20: 32.75, 21: 32.75, 22: 32.75, 23: 32.75, 24: 32.75, 25: 32.75, 26: 32.75, 27: 32.75, 28: 32.75, 29: 32.75, 30: 32.75, 31: 32.75, 32: 32.75, 33: 32.75, 34: 32.75, 35: 32.75, 36: 32.75, 37: 32.75, 38: 32.75, 39: 32.75, 40: 32.75, 41: 32.75, 42: 32.75, 43: 32.75, 44: 32.75, 45: 32.75, 46: 32.75, 47: 32.75, 48: 32.75, 49: 32.75, 50: 32.75, 51: 32.75, 52: 32.75, 53: 32.75, 54: 32.75, 55: 32.75, 56: 32.75, 57: 32.75, 58: 32.75, 59: 32.75, 60: 32.75, 61: 32.75, 62: 32.75, 63: 32.75}",2025-03-12 20:23:48.574890
1358.0,"{0: 40.0, 1: 54.5, 2: 60.0, 3: 44.4, 4: 50.0, 5: 30.0, 6: 45.5, 7: 50.0, 8: 72.7, 9: 50.0, 10: 45.5, 11: 50.0, 12: 11.1, 13: 22.2, 14: 50.0, 15: 54.5, 16: 36.4, 17: 54.5, 18: 44.4, 19: 30.0, 20: 45.5, 21: 50.0, 22: 100.0, 23: 10.0, 24: 30.0, 25: 30.0, 26: 50.0, 27: 36.4, 28: 45.5, 29: 36.4, 30: 33.3, 31: 20.0, 32: 50.0, 33: 50.0, 34: 36.4, 35: 50.0, 36: 45.5, 37: 45.5, 38: 50.0, 39: 30.0, 40: 40.0, 41: 50.0, 42: 30.0, 43: 50.0, 44: 45.5, 45: 50.0, 46: 45.5, 47: 50.0, 48: 50.0, 49: 54.5, 50: 30.0, 51: 30.0, 52: 33.3, 53: 54.5, 54: 30.0, 55: 36.4, 56: 36.4, 57: 30.0, 58: 30.0, 59: 30.0, 60: 72.7, 61: 40.0, 62: 30.0, 63: 40.0}","{0: 33.0625, 1: 33.0625, 2: 33.0625, 3: 33.0625, 4: 33.0625, 5: 33.0625, 6: 33.0625, 7: 33.0625, 8: 33.0625, 9: 33.0625, 10: 33.0625, 11: 33.0625, 12: 33.0625, 13: 33.0625, 14: 33.0625, 15: 33.0625, 16: 33.0625, 17: 33.0625, 18: 33.0625, 19: 33.0625, 20: 33.0625, 21: 33.0625, 22: 33.0625, 23: 33.0625, 24: 33.0625, 25: 33.0625, 26: 33.0625, 27: 33.0625, 28: 33.0625, 29: 33.0625, 30: 33.0625, 31: 33.0625, 32: 33.0625, 33: 33.0625, 34: 33.0625, 35: 33.0625, 36: 33.0625, 37: 33.0625, 38: 33.0625, 39: 33.0625, 40: 33.0625, 41: 33.0625, 42: 33.0625, 43: 33.0625, 44: 33.0625, 45: 33.0625, 46: 33.0625, 47: 33.0625, 48: 33.0625, 49: 33.0625, 50: 33.0625, 51: 33.0625, 52: 33.0625, 53: 33.0625, 54: 33.0625, 55: 33.0625, 56: 33.0625, 57: 33.0625, 58: 33.0625, 59: 33.0625, 60: 33.0625, 61: 33.0625, 62: 33.0625, 63: 33.0625}",2025-03-12 20:23:50.892190
639.0,"{0: 37.5, 1: 44.4, 2: 50.0, 3: 44.4, 4: 50.0, 5: 30.0, 6: 50.0, 7: 50.0, 8: 72.7, 9: 72.7, 10: 50.0, 11: 50.0, 12: 44.4, 13: 50.0, 14: 50.0, 15: 88.9, 16: 50.0, 17: 30.0, 18: 20.0, 19: 50.0, 20: 45.5, 21: 44.4, 22: 40.0, 23: 40.0, 24: 40.0, 25: 50.0, 26: 40.0, 27: 40.0, 28: 40.0, 29: 44.4, 30: 90.0, 31: 54.5, 32: 50.0, 33: 62.5, 34: 40.0, 35: 50.0, 36: 50.0, 37: 44.4, 38: 50.0, 39: 50.0, 40: 50.0, 41: 50.0, 42: 55.6, 43: 60.0, 44: 22.2, 45: 33.3, 46: 50.0, 47: 50.0, 48: 25.0, 49: 44.4, 50: 50.0, 51: 40.0, 52: 40.0, 53: 40.0, 54: 40.0, 55: 40.0, 56: 40.0, 57: 40.0, 58: 40.0, 59: 40.0, 60: 40.0, 61: 40.0, 62: 40.0, 63: 30.0}","{0: 33.4375, 1: 33.4375, 2: 33.4375, 3: 33.4375, 4: 33.4375, 5: 33.4375, 6: 33.4375, 7: 33.4375, 8: 33.4375, 9: 33.4375, 10: 33.4375, 11: 33.4375, 12: 33.4375, 13: 33.4375, 14: 33.4375, 15: 33.4375, 16: 33.4375, 17: 33.4375, 18: 33.4375, 19: 33.4375, 20: 33.4375, 21: 33.4375, 22: 33.4375, 23: 33.4375, 24: 33.4375, 25: 33.4375, 26: 33.4375, 27: 33.4375, 28: 33.4375, 29: 33.4375, 30: 33.4375, 31: 33.4375, 32: 33.4375, 33: 33.4375, 34: 33.4375, 35: 33.4375, 36: 33.4375, 37: 33.4375, 38: 33.4375, 39: 33.4375, 40: 33.4375, 41: 33.4375, 42: 33.4375, 43: 33.4375, 44: 33.4375, 45: 33.4375, 46: 33.4375, 47: 33.4375, 48: 33.4375, 49: 33.4375, 50: 33.4375, 51: 33.4375, 52: 33.4375, 53: 33.4375, 54: 33.4375, 55: 33.4375, 56: 33.4375, 57: 33.4375, 58: 33.4375, 59: 33.4375, 60: 33.4375, 61: 33.4375, 62: 33.4375, 63: 33.4375}",2025-03-12 20:23:53.229158
