Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
1337.9,"{0: 0.0, 1: 0.0, 2: 20.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 11.1, 7: 9.1, 8: 20.0, 9: 0.0, 10: 20.0, 11: 9.1, 12: 9.1, 13: 20.0, 14: 100.0, 15: 0.0, 16: 20.0, 17: 18.2, 18: 20.0, 19: 20.0, 20: 20.0, 21: 18.2, 22: 20.0, 23: 20.0, 24: 20.0, 25: 18.2, 26: 20.0, 27: 100.0, 28: 90.0, 29: 0.0, 30: 20.0, 31: 0.0, 32: 10.0, 33: 0.0, 34: 9.1, 35: 10.0, 36: 0.0, 37: 10.0, 38: 9.1, 39: 10.0, 40: 0.0, 41: 10.0, 42: 0.0, 43: 0.0, 44: 18.2, 45: 0.0, 46: 9.1, 47: 9.1, 48: 18.2, 49: 11.1, 50: 20.0, 51: 0.0, 52: 20.0, 53: 20.0, 54: 20.0, 55: 10.0, 56: 18.2, 57: 18.2, 58: 0.0, 59: 10.0, 60: 18.2, 61: 11.1, 62: 10.0, 63: 20.0}","{0: 37.625, 1: 37.625, 2: 37.625, 3: 37.625, 4: 37.625, 5: 37.625, 6: 37.625, 7: 37.625, 8: 37.625, 9: 37.625, 10: 37.625, 11: 37.625, 12: 37.625, 13: 37.625, 14: 37.625, 15: 37.625, 16: 37.625, 17: 37.625, 18: 37.625, 19: 37.625, 20: 37.625, 21: 37.625, 22: 37.625, 23: 37.625, 24: 37.625, 25: 37.625, 26: 37.625, 27: 37.625, 28: 37.625, 29: 37.625, 30: 37.625, 31: 37.625, 32: 37.625, 33: 37.625, 34: 37.625, 35: 37.625, 36: 37.625, 37: 37.625, 38: 37.625, 39: 37.625, 40: 37.625, 41: 37.625, 42: 37.625, 43: 37.625, 44: 37.625, 45: 37.625, 46: 37.625, 47: 37.625, 48: 37.625, 49: 37.625, 50: 37.625, 51: 37.625, 52: 37.625, 53: 37.625, 54: 37.625, 55: 37.625, 56: 37.625, 57: 37.625, 58: 37.625, 59: 37.625, 60: 37.625, 61: 37.625, 62: 37.625, 63: 37.625}",2025-03-12 19:34:29.256584
1208.3,"{0: 27.3, 1: 0.0, 2: 30.0, 3: 30.0, 4: 30.0, 5: 30.0, 6: 10.0, 7: 30.0, 8: 30.0, 9: 20.0, 10: 20.0, 11: 27.3, 12: 55.6, 13: 27.3, 14: 22.2, 15: 20.0, 16: 0.0, 17: 0.0, 18: 10.0, 19: 10.0, 20: 20.0, 21: 0.0, 22: 0.0, 23: 30.0, 24: 10.0, 25: 10.0, 26: 10.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 22.2, 32: 30.0, 33: 30.0, 34: 20.0, 35: 30.0, 36: 22.2, 37: 30.0, 38: 20.0, 39: 30.0, 40: 30.0, 41: 20.0, 42: 20.0, 43: 30.0, 44: 45.5, 45: 20.0, 46: 20.0, 47: 20.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 10.0, 53: 9.1, 54: 9.1, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 100.0, 61: 0.0, 62: 90.0, 63: 10.0}","{0: 37.9375, 1: 37.9375, 2: 37.9375, 3: 37.9375, 4: 37.9375, 5: 37.9375, 6: 37.9375, 7: 37.9375, 8: 37.9375, 9: 37.9375, 10: 37.9375, 11: 37.9375, 12: 37.9375, 13: 37.9375, 14: 37.9375, 15: 37.9375, 16: 37.9375, 17: 37.9375, 18: 37.9375, 19: 37.9375, 20: 37.9375, 21: 37.9375, 22: 37.9375, 23: 37.9375, 24: 37.9375, 25: 37.9375, 26: 37.9375, 27: 37.9375, 28: 37.9375, 29: 37.9375, 30: 37.9375, 31: 37.9375, 32: 37.9375, 33: 37.9375, 34: 37.9375, 35: 37.9375, 36: 37.9375, 37: 37.9375, 38: 37.9375, 39: 37.9375, 40: 37.9375, 41: 37.9375, 42: 37.9375, 43: 37.9375, 44: 37.9375, 45: 37.9375, 46: 37.9375, 47: 37.9375, 48: 37.9375, 49: 37.9375, 50: 37.9375, 51: 37.9375, 52: 37.9375, 53: 37.9375, 54: 37.9375, 55: 37.9375, 56: 37.9375, 57: 37.9375, 58: 37.9375, 59: 37.9375, 60: 37.9375, 61: 37.9375, 62: 37.9375, 63: 37.9375}",2025-03-12 19:34:31.590443
1367.2,"{0: 72.7, 1: 11.1, 2: 22.2, 3: 10.0, 4: 30.0, 5: 30.0, 6: 22.2, 7: 18.2, 8: 54.5, 9: 50.0, 10: 40.0, 11: 20.0, 12: 30.0, 13: 30.0, 14: 20.0, 15: 27.3, 16: 20.0, 17: 10.0, 18: 0.0, 19: 9.1, 20: 10.0, 21: 10.0, 22: 18.2, 23: 45.5, 24: 9.1, 25: 10.0, 26: 10.0, 27: 36.4, 28: 30.0, 29: 27.3, 30: 10.0, 31: 90.0, 32: 27.3, 33: 22.2, 34: 27.3, 35: 30.0, 36: 22.2, 37: 27.3, 38: 10.0, 39: 20.0, 40: 54.5, 41: 30.0, 42: 22.2, 43: 30.0, 44: 30.0, 45: 30.0, 46: 10.0, 47: 30.0, 48: 10.0, 49: 10.0, 50: 18.2, 51: 36.4, 52: 10.0, 53: 10.0, 54: 18.2, 55: 10.0, 56: 18.2, 57: 10.0, 58: 18.2, 59: 10.0, 60: 30.0, 61: 9.1, 62: 27.3, 63: 10.0}","{0: 37.8125, 1: 37.8125, 2: 37.8125, 3: 37.8125, 4: 37.8125, 5: 37.8125, 6: 37.8125, 7: 37.8125, 8: 37.8125, 9: 37.8125, 10: 37.8125, 11: 37.8125, 12: 37.8125, 13: 37.8125, 14: 37.8125, 15: 37.8125, 16: 37.8125, 17: 37.8125, 18: 37.8125, 19: 37.8125, 20: 37.8125, 21: 37.8125, 22: 37.8125, 23: 37.8125, 24: 37.8125, 25: 37.8125, 26: 37.8125, 27: 37.8125, 28: 37.8125, 29: 37.8125, 30: 37.8125, 31: 37.8125, 32: 37.8125, 33: 37.8125, 34: 37.8125, 35: 37.8125, 36: 37.8125, 37: 37.8125, 38: 37.8125, 39: 37.8125, 40: 37.8125, 41: 37.8125, 42: 37.8125, 43: 37.8125, 44: 37.8125, 45: 37.8125, 46: 37.8125, 47: 37.8125, 48: 37.8125, 49: 37.8125, 50: 37.8125, 51: 37.8125, 52: 37.8125, 53: 37.8125, 54: 37.8125, 55: 37.8125, 56: 37.8125, 57: 37.8125, 58: 37.8125, 59: 37.8125, 60: 37.8125, 61: 37.8125, 62: 37.8125, 63: 37.8125}",2025-03-12 19:34:33.929306
579.2,"{0: 33.3, 1: 33.3, 2: 40.0, 3: 36.4, 4: 88.9, 5: 30.0, 6: 40.0, 7: 40.0, 8: 40.0, 9: 30.0, 10: 33.3, 11: 33.3, 12: 55.6, 13: 70.0, 14: 30.0, 15: 33.3, 16: 36.4, 17: 40.0, 18: 30.0, 19: 22.2, 20: 30.0, 21: 40.0, 22: 33.3, 23: 44.4, 24: 33.3, 25: 40.0, 26: 33.3, 27: 50.0, 28: 30.0, 29: 30.0, 30: 30.0, 31: 40.0, 32: 30.0, 33: 30.0, 34: 40.0, 35: 33.3, 36: 30.0, 37: 40.0, 38: 40.0, 39: 36.4, 40: 40.0, 41: 54.5, 42: 30.0, 43: 30.0, 44: 36.4, 45: 22.2, 46: 36.4, 47: 33.3, 48: 36.4, 49: 33.3, 50: 33.3, 51: 40.0, 52: 40.0, 53: 36.4, 54: 30.0, 55: 72.7, 56: 33.3, 57: 45.5, 58: 33.3, 59: 33.3, 60: 30.0, 61: 40.0, 62: 50.0, 63: 33.3}","{0: 37.625, 1: 37.625, 2: 37.625, 3: 37.625, 4: 37.625, 5: 37.625, 6: 37.625, 7: 37.625, 8: 37.625, 9: 37.625, 10: 37.625, 11: 37.625, 12: 37.625, 13: 37.625, 14: 37.625, 15: 37.625, 16: 37.625, 17: 37.625, 18: 37.625, 19: 37.625, 20: 37.625, 21: 37.625, 22: 37.625, 23: 37.625, 24: 37.625, 25: 37.625, 26: 37.625, 27: 37.625, 28: 37.625, 29: 37.625, 30: 37.625, 31: 37.625, 32: 37.625, 33: 37.625, 34: 37.625, 35: 37.625, 36: 37.625, 37: 37.625, 38: 37.625, 39: 37.625, 40: 37.625, 41: 37.625, 42: 37.625, 43: 37.625, 44: 37.625, 45: 37.625, 46: 37.625, 47: 37.625, 48: 37.625, 49: 37.625, 50: 37.625, 51: 37.625, 52: 37.625, 53: 37.625, 54: 37.625, 55: 37.625, 56: 37.625, 57: 37.625, 58: 37.625, 59: 37.625, 60: 37.625, 61: 37.625, 62: 37.625, 63: 37.625}",2025-03-12 19:34:36.259377
599.1,"{0: 30.0, 1: 0.0, 2: 0.0, 3: 20.0, 4: 22.2, 5: 27.3, 6: 22.2, 7: 30.0, 8: 30.0, 9: 44.4, 10: 0.0, 11: 30.0, 12: 0.0, 13: 22.2, 14: 27.3, 15: 30.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 20.0, 23: 0.0, 24: 22.2, 25: 88.9, 26: 0.0, 27: 0.0, 28: 20.0, 29: 27.3, 30: 100.0, 31: 0.0, 32: 30.0, 33: 30.0, 34: 22.2, 35: 20.0, 36: 30.0, 37: 30.0, 38: 27.3, 39: 30.0, 40: 30.0, 41: 77.8, 42: 11.1, 43: 22.2, 44: 20.0, 45: 27.3, 46: 30.0, 47: 27.3, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 20.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 37.375, 1: 37.375, 2: 37.375, 3: 37.375, 4: 37.375, 5: 37.375, 6: 37.375, 7: 37.375, 8: 37.375, 9: 37.375, 10: 37.375, 11: 37.375, 12: 37.375, 13: 37.375, 14: 37.375, 15: 37.375, 16: 37.375, 17: 37.375, 18: 37.375, 19: 37.375, 20: 37.375, 21: 37.375, 22: 37.375, 23: 37.375, 24: 37.375, 25: 37.375, 26: 37.375, 27: 37.375, 28: 37.375, 29: 37.375, 30: 37.375, 31: 37.375, 32: 37.375, 33: 37.375, 34: 37.375, 35: 37.375, 36: 37.375, 37: 37.375, 38: 37.375, 39: 37.375, 40: 37.375, 41: 37.375, 42: 37.375, 43: 37.375, 44: 37.375, 45: 37.375, 46: 37.375, 47: 37.375, 48: 37.375, 49: 37.375, 50: 37.375, 51: 37.375, 52: 37.375, 53: 37.375, 54: 37.375, 55: 37.375, 56: 37.375, 57: 37.375, 58: 37.375, 59: 37.375, 60: 37.375, 61: 37.375, 62: 37.375, 63: 37.375}",2025-03-12 19:34:38.596095
99.9,"{0: 50.0, 1: 40.0, 2: 10.0, 3: 10.0, 4: 0.0, 5: 10.0, 6: 10.0, 7: 22.2, 8: 10.0, 9: 40.0, 10: 55.6, 11: 10.0, 12: 30.0, 13: 0.0, 14: 10.0, 15: 10.0, 16: 44.4, 17: 30.0, 18: 0.0, 19: 44.4, 20: 22.2, 21: 40.0, 22: 30.0, 23: 0.0, 24: 100.0, 25: 40.0, 26: 40.0, 27: 0.0, 28: 10.0, 29: 30.0, 30: 100.0, 31: 30.0, 32: 0.0, 33: 10.0, 34: 11.1, 35: 22.2, 36: 10.0, 37: 0.0, 38: 10.0, 39: 10.0, 40: 10.0, 41: 63.6, 42: 10.0, 43: 11.1, 44: 10.0, 45: 0.0, 46: 33.3, 47: 30.0, 48: 44.4, 49: 22.2, 50: 44.4, 51: 40.0, 52: 22.2, 53: 44.4, 54: 30.0, 55: 22.2, 56: 30.0, 57: 40.0, 58: 30.0, 59: 0.0, 60: 33.3, 61: 30.0, 62: 30.0, 63: 10.0}","{0: 37.0, 1: 37.0, 2: 37.0, 3: 37.0, 4: 37.0, 5: 37.0, 6: 37.0, 7: 37.0, 8: 37.0, 9: 37.0, 10: 37.0, 11: 37.0, 12: 37.0, 13: 37.0, 14: 37.0, 15: 37.0, 16: 37.0, 17: 37.0, 18: 37.0, 19: 37.0, 20: 37.0, 21: 37.0, 22: 37.0, 23: 37.0, 24: 37.0, 25: 37.0, 26: 37.0, 27: 37.0, 28: 37.0, 29: 37.0, 30: 37.0, 31: 37.0, 32: 37.0, 33: 37.0, 34: 37.0, 35: 37.0, 36: 37.0, 37: 37.0, 38: 37.0, 39: 37.0, 40: 37.0, 41: 37.0, 42: 37.0, 43: 37.0, 44: 37.0, 45: 37.0, 46: 37.0, 47: 37.0, 48: 37.0, 49: 37.0, 50: 37.0, 51: 37.0, 52: 37.0, 53: 37.0, 54: 37.0, 55: 37.0, 56: 37.0, 57: 37.0, 58: 37.0, 59: 37.0, 60: 37.0, 61: 37.0, 62: 37.0, 63: 37.0}",2025-03-12 19:34:40.901216
359.5,"{0: 30.0, 1: 27.3, 2: 30.0, 3: 27.3, 4: 36.4, 5: 27.3, 6: 30.0, 7: 27.3, 8: 20.0, 9: 20.0, 10: 20.0, 11: 72.7, 12: 20.0, 13: 33.3, 14: 27.3, 15: 20.0, 16: 11.1, 17: 20.0, 18: 10.0, 19: 20.0, 20: 20.0, 21: 11.1, 22: 100.0, 23: 20.0, 24: 33.3, 25: 90.9, 26: 40.0, 27: 18.2, 28: 20.0, 29: 10.0, 30: 40.0, 31: 33.3, 32: 27.3, 33: 22.2, 34: 30.0, 35: 20.0, 36: 27.3, 37: 30.0, 38: 20.0, 39: 20.0, 40: 27.3, 41: 20.0, 42: 20.0, 43: 20.0, 44: 20.0, 45: 27.3, 46: 20.0, 47: 20.0, 48: 18.2, 49: 20.0, 50: 27.3, 51: 20.0, 52: 20.0, 53: 18.2, 54: 11.1, 55: 20.0, 56: 30.0, 57: 20.0, 58: 0.0, 59: 27.3, 60: 10.0, 61: 20.0, 62: 20.0, 63: 0.0}","{0: 37.1875, 1: 37.1875, 2: 37.1875, 3: 37.1875, 4: 37.1875, 5: 37.1875, 6: 37.1875, 7: 37.1875, 8: 37.1875, 9: 37.1875, 10: 37.1875, 11: 37.1875, 12: 37.1875, 13: 37.1875, 14: 37.1875, 15: 37.1875, 16: 37.1875, 17: 37.1875, 18: 37.1875, 19: 37.1875, 20: 37.1875, 21: 37.1875, 22: 37.1875, 23: 37.1875, 24: 37.1875, 25: 37.1875, 26: 37.1875, 27: 37.1875, 28: 37.1875, 29: 37.1875, 30: 37.1875, 31: 37.1875, 32: 37.1875, 33: 37.1875, 34: 37.1875, 35: 37.1875, 36: 37.1875, 37: 37.1875, 38: 37.1875, 39: 37.1875, 40: 37.1875, 41: 37.1875, 42: 37.1875, 43: 37.1875, 44: 37.1875, 45: 37.1875, 46: 37.1875, 47: 37.1875, 48: 37.1875, 49: 37.1875, 50: 37.1875, 51: 37.1875, 52: 37.1875, 53: 37.1875, 54: 37.1875, 55: 37.1875, 56: 37.1875, 57: 37.1875, 58: 37.1875, 59: 37.1875, 60: 37.1875, 61: 37.1875, 62: 37.1875, 63: 37.1875}",2025-03-12 19:34:43.231202
1258.2,"{0: 0.0, 1: 0.0, 2: 40.0, 3: 0.0, 4: 20.0, 5: 0.0, 6: 0.0, 7: 30.0, 8: 9.1, 9: 36.4, 10: 40.0, 11: 100.0, 12: 0.0, 13: 0.0, 14: 40.0, 15: 30.0, 16: 36.4, 17: 40.0, 18: 30.0, 19: 0.0, 20: 40.0, 21: 36.4, 22: 100.0, 23: 36.4, 24: 0.0, 25: 0.0, 26: 30.0, 27: 40.0, 28: 36.4, 29: 30.0, 30: 0.0, 31: 36.4, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 30.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 36.4, 49: 40.0, 50: 0.0, 51: 40.0, 52: 40.0, 53: 40.0, 54: 22.2, 55: 36.4, 56: 88.9, 57: 18.2, 58: 36.4, 59: 36.4, 60: 36.4, 61: 27.3, 62: 22.2, 63: 36.4}","{0: 37.0625, 1: 37.0625, 2: 37.0625, 3: 37.0625, 4: 37.0625, 5: 37.0625, 6: 37.0625, 7: 37.0625, 8: 37.0625, 9: 37.0625, 10: 37.0625, 11: 37.0625, 12: 37.0625, 13: 37.0625, 14: 37.0625, 15: 37.0625, 16: 37.0625, 17: 37.0625, 18: 37.0625, 19: 37.0625, 20: 37.0625, 21: 37.0625, 22: 37.0625, 23: 37.0625, 24: 37.0625, 25: 37.0625, 26: 37.0625, 27: 37.0625, 28: 37.0625, 29: 37.0625, 30: 37.0625, 31: 37.0625, 32: 37.0625, 33: 37.0625, 34: 37.0625, 35: 37.0625, 36: 37.0625, 37: 37.0625, 38: 37.0625, 39: 37.0625, 40: 37.0625, 41: 37.0625, 42: 37.0625, 43: 37.0625, 44: 37.0625, 45: 37.0625, 46: 37.0625, 47: 37.0625, 48: 37.0625, 49: 37.0625, 50: 37.0625, 51: 37.0625, 52: 37.0625, 53: 37.0625, 54: 37.0625, 55: 37.0625, 56: 37.0625, 57: 37.0625, 58: 37.0625, 59: 37.0625, 60: 37.0625, 61: 37.0625, 62: 37.0625, 63: 37.0625}",2025-03-12 19:34:45.557005
779.0,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 100.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 9.1, 10: 0.0, 11: 9.1, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 9.1, 20: 0.0, 21: 0.0, 22: 0.0, 23: 9.1, 24: 10.0, 25: 90.9, 26: 9.1, 27: 0.0, 28: 0.0, 29: 0.0, 30: 100.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 9.1, 47: 0.0, 48: 0.0, 49: 0.0, 50: 9.1, 51: 9.1, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 10.0, 61: 9.1, 62: 9.1, 63: 0.0}","{0: 36.875, 1: 36.875, 2: 36.875, 3: 36.875, 4: 36.875, 5: 36.875, 6: 36.875, 7: 36.875, 8: 36.875, 9: 36.875, 10: 36.875, 11: 36.875, 12: 36.875, 13: 36.875, 14: 36.875, 15: 36.875, 16: 36.875, 17: 36.875, 18: 36.875, 19: 36.875, 20: 36.875, 21: 36.875, 22: 36.875, 23: 36.875, 24: 36.875, 25: 36.875, 26: 36.875, 27: 36.875, 28: 36.875, 29: 36.875, 30: 36.875, 31: 36.875, 32: 36.875, 33: 36.875, 34: 36.875, 35: 36.875, 36: 36.875, 37: 36.875, 38: 36.875, 39: 36.875, 40: 36.875, 41: 36.875, 42: 36.875, 43: 36.875, 44: 36.875, 45: 36.875, 46: 36.875, 47: 36.875, 48: 36.875, 49: 36.875, 50: 36.875, 51: 36.875, 52: 36.875, 53: 36.875, 54: 36.875, 55: 36.875, 56: 36.875, 57: 36.875, 58: 36.875, 59: 36.875, 60: 36.875, 61: 36.875, 62: 36.875, 63: 36.875}",2025-03-12 19:34:47.889129
1358.0,"{0: 0.0, 1: 18.2, 2: 18.2, 3: 0.0, 4: 11.1, 5: 0.0, 6: 0.0, 7: 10.0, 8: 0.0, 9: 20.0, 10: 100.0, 11: 0.0, 12: 0.0, 13: 18.2, 14: 0.0, 15: 0.0, 16: 0.0, 17: 11.1, 18: 0.0, 19: 100.0, 20: 0.0, 21: 10.0, 22: 11.1, 23: 11.1, 24: 11.1, 25: 90.9, 26: 11.1, 27: 18.2, 28: 20.0, 29: 10.0, 30: 11.1, 31: 11.1, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 10.0, 49: 11.1, 50: 20.0, 51: 10.0, 52: 11.1, 53: 18.2, 54: 10.0, 55: 10.0, 56: 18.2, 57: 10.0, 58: 9.1, 59: 10.0, 60: 11.1, 61: 10.0, 62: 11.1, 63: 18.2}","{0: 36.625, 1: 36.625, 2: 36.625, 3: 36.625, 4: 36.625, 5: 36.625, 6: 36.625, 7: 36.625, 8: 36.625, 9: 36.625, 10: 36.625, 11: 36.625, 12: 36.625, 13: 36.625, 14: 36.625, 15: 36.625, 16: 36.625, 17: 36.625, 18: 36.625, 19: 36.625, 20: 36.625, 21: 36.625, 22: 36.625, 23: 36.625, 24: 36.625, 25: 36.625, 26: 36.625, 27: 36.625, 28: 36.625, 29: 36.625, 30: 36.625, 31: 36.625, 32: 36.625, 33: 36.625, 34: 36.625, 35: 36.625, 36: 36.625, 37: 36.625, 38: 36.625, 39: 36.625, 40: 36.625, 41: 36.625, 42: 36.625, 43: 36.625, 44: 36.625, 45: 36.625, 46: 36.625, 47: 36.625, 48: 36.625, 49: 36.625, 50: 36.625, 51: 36.625, 52: 36.625, 53: 36.625, 54: 36.625, 55: 36.625, 56: 36.625, 57: 36.625, 58: 36.625, 59: 36.625, 60: 36.625, 61: 36.625, 62: 36.625, 63: 36.625}",2025-03-12 19:34:50.220882
668.7,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 20.0, 5: 0.0, 6: 100.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 10.0, 14: 20.0, 15: 0.0, 16: 20.0, 17: 20.0, 18: 0.0, 19: 18.2, 20: 18.2, 21: 0.0, 22: 100.0, 23: 18.2, 24: 20.0, 25: 10.0, 26: 10.0, 27: 18.2, 28: 11.1, 29: 10.0, 30: 18.2, 31: 18.2, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 18.2, 42: 18.2, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 18.2, 49: 18.2, 50: 18.2, 51: 20.0, 52: 90.0, 53: 10.0, 54: 10.0, 55: 20.0, 56: 18.2, 57: 0.0, 58: 10.0, 59: 10.0, 60: 10.0, 61: 10.0, 62: 10.0, 63: 9.1}","{0: 36.125, 1: 36.125, 2: 36.125, 3: 36.125, 4: 36.125, 5: 36.125, 6: 36.125, 7: 36.125, 8: 36.125, 9: 36.125, 10: 36.125, 11: 36.125, 12: 36.125, 13: 36.125, 14: 36.125, 15: 36.125, 16: 36.125, 17: 36.125, 18: 36.125, 19: 36.125, 20: 36.125, 21: 36.125, 22: 36.125, 23: 36.125, 24: 36.125, 25: 36.125, 26: 36.125, 27: 36.125, 28: 36.125, 29: 36.125, 30: 36.125, 31: 36.125, 32: 36.125, 33: 36.125, 34: 36.125, 35: 36.125, 36: 36.125, 37: 36.125, 38: 36.125, 39: 36.125, 40: 36.125, 41: 36.125, 42: 36.125, 43: 36.125, 44: 36.125, 45: 36.125, 46: 36.125, 47: 36.125, 48: 36.125, 49: 36.125, 50: 36.125, 51: 36.125, 52: 36.125, 53: 36.125, 54: 36.125, 55: 36.125, 56: 36.125, 57: 36.125, 58: 36.125, 59: 36.125, 60: 36.125, 61: 36.125, 62: 36.125, 63: 36.125}",2025-03-12 19:34:52.537661
358.3,"{0: 0.0, 1: 0.0, 2: 90.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 10.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 10.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 10.0, 17: 0.0, 18: 10.0, 19: 10.0, 20: 10.0, 21: 10.0, 22: 100.0, 23: 10.0, 24: 10.0, 25: 18.2, 26: 0.0, 27: 18.2, 28: 10.0, 29: 10.0, 30: 0.0, 31: 90.0, 32: 0.0, 33: 10.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 10.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 10.0, 44: 10.0, 45: 10.0, 46: 0.0, 47: 18.2, 48: 10.0, 49: 10.0, 50: 10.0, 51: 10.0, 52: 0.0, 53: 10.0, 54: 18.2, 55: 10.0, 56: 0.0, 57: 10.0, 58: 20.0, 59: 18.2, 60: 18.2, 61: 10.0, 62: 10.0, 63: 0.0}","{0: 36.3125, 1: 36.3125, 2: 36.3125, 3: 36.3125, 4: 36.3125, 5: 36.3125, 6: 36.3125, 7: 36.3125, 8: 36.3125, 9: 36.3125, 10: 36.3125, 11: 36.3125, 12: 36.3125, 13: 36.3125, 14: 36.3125, 15: 36.3125, 16: 36.3125, 17: 36.3125, 18: 36.3125, 19: 36.3125, 20: 36.3125, 21: 36.3125, 22: 36.3125, 23: 36.3125, 24: 36.3125, 25: 36.3125, 26: 36.3125, 27: 36.3125, 28: 36.3125, 29: 36.3125, 30: 36.3125, 31: 36.3125, 32: 36.3125, 33: 36.3125, 34: 36.3125, 35: 36.3125, 36: 36.3125, 37: 36.3125, 38: 36.3125, 39: 36.3125, 40: 36.3125, 41: 36.3125, 42: 36.3125, 43: 36.3125, 44: 36.3125, 45: 36.3125, 46: 36.3125, 47: 36.3125, 48: 36.3125, 49: 36.3125, 50: 36.3125, 51: 36.3125, 52: 36.3125, 53: 36.3125, 54: 36.3125, 55: 36.3125, 56: 36.3125, 57: 36.3125, 58: 36.3125, 59: 36.3125, 60: 36.3125, 61: 36.3125, 62: 36.3125, 63: 36.3125}",2025-03-12 19:34:54.869596
1137.3,"{0: 10.0, 1: 10.0, 2: 10.0, 3: 0.0, 4: 10.0, 5: 0.0, 6: 30.0, 7: 80.0, 8: 9.1, 9: 10.0, 10: 0.0, 11: 10.0, 12: 9.1, 13: 10.0, 14: 10.0, 15: 0.0, 16: 10.0, 17: 10.0, 18: 100.0, 19: 10.0, 20: 9.1, 21: 10.0, 22: 10.0, 23: 0.0, 24: 10.0, 25: 10.0, 26: 20.0, 27: 18.2, 28: 0.0, 29: 100.0, 30: 10.0, 31: 10.0, 32: 0.0, 33: 0.0, 34: 10.0, 35: 10.0, 36: 10.0, 37: 9.1, 38: 9.1, 39: 10.0, 40: 10.0, 41: 9.1, 42: 9.1, 43: 10.0, 44: 0.0, 45: 10.0, 46: 10.0, 47: 9.1, 48: 10.0, 49: 0.0, 50: 10.0, 51: 20.0, 52: 10.0, 53: 10.0, 54: 9.1, 55: 10.0, 56: 10.0, 57: 10.0, 58: 11.1, 59: 10.0, 60: 0.0, 61: 10.0, 62: 10.0, 63: 10.0}","{0: 36.375, 1: 36.375, 2: 36.375, 3: 36.375, 4: 36.375, 5: 36.375, 6: 36.375, 7: 36.375, 8: 36.375, 9: 36.375, 10: 36.375, 11: 36.375, 12: 36.375, 13: 36.375, 14: 36.375, 15: 36.375, 16: 36.375, 17: 36.375, 18: 36.375, 19: 36.375, 20: 36.375, 21: 36.375, 22: 36.375, 23: 36.375, 24: 36.375, 25: 36.375, 26: 36.375, 27: 36.375, 28: 36.375, 29: 36.375, 30: 36.375, 31: 36.375, 32: 36.375, 33: 36.375, 34: 36.375, 35: 36.375, 36: 36.375, 37: 36.375, 38: 36.375, 39: 36.375, 40: 36.375, 41: 36.375, 42: 36.375, 43: 36.375, 44: 36.375, 45: 36.375, 46: 36.375, 47: 36.375, 48: 36.375, 49: 36.375, 50: 36.375, 51: 36.375, 52: 36.375, 53: 36.375, 54: 36.375, 55: 36.375, 56: 36.375, 57: 36.375, 58: 36.375, 59: 36.375, 60: 36.375, 61: 36.375, 62: 36.375, 63: 36.375}",2025-03-12 19:34:57.207823
